datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-03-09 06:00:00,1,0,1,2,16.4,20.455,50,23.9994,85
2012-03-09 07:00:00,1,0,1,2,15.58,19.695,40,19.9995,268
2012-03-09 08:00:00,1,0,1,2,13.94,14.395,42,35.0008,501
2012-03-09 09:00:00,1,0,1,2,13.94,14.395,42,35.0008,284
2012-03-09 10:00:00,1,0,1,2,13.94,14.395,36,32.9975,159
2012-03-09 11:00:00,1,0,1,2,14.76,16.665,34,23.9994,187
2012-03-09 12:00:00,1,0,1,1,14.76,16.665,34,27.9993,201
2012-03-09 13:00:00,1,0,1,2,15.58,19.695,29,26.0027,224
2012-03-09 14:00:00,1,0,1,1,17.22,21.21,28,31.0009,178
2012-03-09 15:00:00,1,0,1,1,18.86,22.725,24,16.9979,238
2012-03-09 16:00:00,1,0,1,1,19.68,23.485,23,27.9993,343
2012-03-09 17:00:00,1,0,1,1,18.86,22.725,24,26.0027,566
2012-03-09 18:00:00,1,0,1,1,18.04,21.97,26,35.0008,470
2012-03-09 19:00:00,1,0,1,1,17.22,21.21,28,40.9973,244
2012-03-09 20:00:00,1,0,1,1,15.58,19.695,32,23.9994,159
2012-03-09 21:00:00,1,0,1,1,14.76,16.665,34,22.0028,141
2012-03-09 22:00:00,1,0,1,1,13.94,14.395,31,32.9975,107
2012-03-09 23:00:00,1,0,1,1,13.12,15.15,33,19.9995,86
2012-03-10 00:00:00,1,0,0,1,12.3,13.635,36,23.9994,77
2012-03-10 01:00:00,1,0,0,1,12.3,14.395,36,16.9979,51
2012-03-10 02:00:00,1,0,0,1,10.66,12.12,41,16.9979,42
2012-03-10 03:00:00,1,0,0,1,10.66,11.365,41,19.9995,16
2012-03-10 04:00:00,1,0,0,1,9.84,10.605,41,23.9994,4
2012-03-10 05:00:00,1,0,0,1,9.02,10.605,42,19.0012,10
2012-03-10 06:00:00,1,0,0,1,9.02,10.605,44,19.0012,12
2012-03-10 07:00:00,1,0,0,1,9.02,10.605,44,16.9979,40
2012-03-10 08:00:00,1,0,0,1,9.02,10.605,44,19.9995,111
2012-03-10 09:00:00,1,0,0,1,9.84,10.605,41,22.0028,148
2012-03-10 10:00:00,1,0,0,1,10.66,11.365,35,27.9993,223
2012-03-10 11:00:00,1,0,0,1,12.3,13.635,33,22.0028,274
2012-03-10 12:00:00,1,0,0,1,12.3,13.635,33,22.0028,329
2012-03-10 13:00:00,1,0,0,1,13.12,15.15,29,19.0012,357
2012-03-10 14:00:00,1,0,0,1,13.94,15.91,27,19.0012,379
2012-03-10 15:00:00,1,0,0,1,13.94,18.18,25,0.0,406
2012-03-10 16:00:00,1,0,0,1,14.76,18.18,23,0.0,390
2012-03-10 17:00:00,1,0,0,1,14.76,18.94,23,0.0,354
2012-03-10 18:00:00,1,0,0,1,14.76,18.18,21,6.0032,297
2012-03-10 19:00:00,1,0,0,1,13.94,18.18,25,0.0,184
2012-03-10 20:00:00,1,0,0,1,13.12,16.665,33,8.9981,121
2012-03-10 21:00:00,1,0,0,1,12.3,14.395,39,15.0013,110
2012-03-10 22:00:00,1,0,0,1,10.66,12.88,44,11.0014,100
2012-03-10 23:00:00,1,0,0,1,10.66,12.88,41,12.998,83
2012-03-11 00:00:00,1,0,0,1,10.66,14.395,44,6.0032,69
2012-03-11 01:00:00,1,0,0,1,9.84,12.12,52,11.0014,61
2012-03-11 03:00:00,1,0,0,1,9.84,12.12,60,8.9981,66
2012-03-11 04:00:00,1,0,0,1,9.84,12.12,60,8.9981,22
2012-03-11 05:00:00,1,0,0,1,9.84,12.12,60,11.0014,7
2012-03-11 06:00:00,1,0,0,1,9.84,12.12,70,11.0014,10
2012-03-11 07:00:00,1,0,0,1,9.02,11.365,69,8.9981,17
2012-03-11 08:00:00,1,0,0,1,9.02,11.365,69,8.9981,72
2012-03-11 09:00:00,1,0,0,1,10.66,12.88,60,15.0013,90
2012-03-11 10:00:00,1,0,0,1,13.12,15.15,49,19.0012,218
2012-03-11 11:00:00,1,0,0,1,14.76,16.665,43,19.0012,299
2012-03-11 12:00:00,1,0,0,1,16.4,20.455,37,19.9995,410
2012-03-11 13:00:00,1,0,0,1,17.22,21.21,41,19.9995,464
2012-03-11 14:00:00,1,0,0,1,18.86,22.725,31,19.0012,501
2012-03-11 15:00:00,1,0,0,1,20.5,24.24,29,19.9995,487
2012-03-11 16:00:00,1,0,0,1,20.5,24.24,31,23.9994,509
2012-03-11 17:00:00,1,0,0,1,21.32,25.0,27,19.9995,498
2012-03-11 18:00:00,1,0,0,1,21.32,25.0,29,19.0012,389
2012-03-11 19:00:00,1,0,0,1,20.5,24.24,31,19.0012,258
2012-03-11 20:00:00,1,0,0,1,18.04,21.97,47,15.0013,171
2012-03-11 21:00:00,1,0,0,1,17.22,21.21,54,15.0013,147
2012-03-11 22:00:00,1,0,0,1,16.4,20.455,54,12.998,94
2012-03-11 23:00:00,1,0,0,1,16.4,20.455,50,11.0014,52
2012-03-12 00:00:00,1,0,1,1,15.58,19.695,54,12.998,24
2012-03-12 01:00:00,1,0,1,1,15.58,19.695,50,8.9981,10
2012-03-12 02:00:00,1,0,1,1,15.58,19.695,54,7.0015,9
2012-03-12 03:00:00,1,0,1,1,14.76,17.425,50,8.9981,2
2012-03-12 04:00:00,1,0,1,1,13.94,16.665,61,12.998,3
2012-03-12 05:00:00,1,0,1,1,13.94,16.665,61,12.998,16
2012-03-12 06:00:00,1,0,1,1,13.94,17.425,57,7.0015,88
2012-03-12 07:00:00,1,0,1,1,13.94,17.425,53,7.0015,268
2012-03-12 08:00:00,1,0,1,1,13.94,16.665,61,8.9981,564
2012-03-12 09:00:00,1,0,1,1,15.58,19.695,54,11.0014,281
2012-03-12 10:00:00,1,0,1,1,16.4,20.455,50,15.0013,137
2012-03-12 11:00:00,1,0,1,1,18.04,21.97,44,15.0013,150
2012-03-12 12:00:00,1,0,1,1,19.68,23.485,39,15.0013,221
2012-03-12 13:00:00,1,0,1,2,22.14,25.76,32,16.9979,250
2012-03-12 14:00:00,1,0,1,2,23.78,27.275,32,19.0012,221
2012-03-12 15:00:00,1,0,1,1,22.96,26.515,40,8.9981,233
2012-03-12 16:00:00,1,0,1,1,25.42,31.06,35,30.0026,332
2012-03-12 17:00:00,1,0,1,2,25.42,31.06,38,27.9993,644
2012-03-12 18:00:00,1,0,1,2,24.6,31.06,43,12.998,712
2012-03-12 19:00:00,1,0,1,2,22.96,26.515,49,15.0013,446
2012-03-12 20:00:00,1,0,1,2,22.96,26.515,49,15.0013,286
2012-03-12 21:00:00,1,0,1,2,22.14,25.76,56,15.0013,205
2012-03-12 22:00:00,1,0,1,2,22.96,26.515,56,15.0013,133
2012-03-12 23:00:00,1,0,1,1,22.96,26.515,56,15.0013,63
2012-03-13 00:00:00,1,0,1,2,22.96,26.515,52,12.998,26
2012-03-13 01:00:00,1,0,1,2,21.32,25.0,59,15.0013,16
2012-03-13 02:00:00,1,0,1,3,21.32,25.0,72,19.9995,1
2012-03-13 03:00:00,1,0,1,3,21.32,25.0,72,19.9995,2
2012-03-13 04:00:00,1,0,1,2,18.86,22.725,82,12.998,1
2012-03-13 05:00:00,1,0,1,2,18.86,22.725,82,12.998,24
2012-03-13 06:00:00,1,0,1,3,18.86,22.725,82,12.998,113
2012-03-13 07:00:00,1,0,1,2,18.86,22.725,82,19.0012,308
2012-03-13 08:00:00,1,0,1,1,18.86,22.725,82,19.0012,593
2012-03-13 09:00:00,1,0,1,1,19.68,23.485,82,19.0012,342
2012-03-13 10:00:00,1,0,1,1,21.32,25.0,77,15.0013,143
2012-03-13 11:00:00,1,0,1,1,22.14,25.76,73,19.0012,219
2012-03-13 12:00:00,1,0,1,1,24.6,30.305,60,19.0012,244
2012-03-13 13:00:00,1,0,1,1,24.6,30.305,60,26.0027,233
2012-03-13 14:00:00,1,0,1,1,26.24,31.06,53,22.0028,212
2012-03-13 15:00:00,1,0,1,1,28.7,31.82,39,15.0013,264
2012-03-13 16:00:00,1,0,1,1,29.52,32.575,34,26.0027,365
2012-03-13 17:00:00,1,0,1,1,28.7,31.82,37,7.0015,676
2012-03-13 18:00:00,1,0,1,1,28.7,31.82,34,19.9995,734
2012-03-13 19:00:00,1,0,1,1,26.24,31.06,47,15.0013,479
2012-03-13 20:00:00,1,0,1,1,24.6,31.06,49,11.0014,351
2012-03-13 21:00:00,1,0,1,1,23.78,27.275,56,7.0015,244
2012-03-13 22:00:00,1,0,1,1,22.96,26.515,60,6.0032,170
2012-03-13 23:00:00,1,0,1,1,22.96,26.515,56,8.9981,87
2012-03-14 00:00:00,1,0,1,1,22.14,25.76,60,7.0015,39
2012-03-14 01:00:00,1,0,1,1,21.32,25.0,63,6.0032,27
2012-03-14 02:00:00,1,0,1,1,20.5,24.24,68,12.998,2
2012-03-14 03:00:00,1,0,1,1,19.68,23.485,72,12.998,4
2012-03-14 04:00:00,1,0,1,1,19.68,23.485,67,6.0032,5
2012-03-14 05:00:00,1,0,1,1,18.04,21.97,82,8.9981,27
2012-03-14 06:00:00,1,0,1,1,18.04,21.97,82,6.0032,121
2012-03-14 07:00:00,1,0,1,1,18.04,21.97,82,7.0015,368
2012-03-14 08:00:00,1,0,1,1,18.04,21.97,82,0.0,662
2012-03-14 09:00:00,1,0,1,1,21.32,25.0,68,0.0,351
2012-03-14 10:00:00,1,0,1,1,22.96,26.515,56,7.0015,188
2012-03-14 11:00:00,1,0,1,2,25.42,31.06,41,11.0014,220
2012-03-14 12:00:00,1,0,1,2,26.24,31.06,29,0.0,267
2012-03-14 13:00:00,1,0,1,1,27.06,31.06,27,15.0013,254
2012-03-14 14:00:00,1,0,1,1,28.7,31.82,23,22.0028,224
2012-03-14 15:00:00,1,0,1,1,28.7,31.82,24,0.0,283
2012-03-14 16:00:00,1,0,1,1,29.52,31.82,25,12.998,356
2012-03-14 17:00:00,1,0,1,1,28.7,31.82,28,6.0032,782
2012-03-14 18:00:00,1,0,1,1,28.7,31.82,32,0.0,749
2012-03-14 19:00:00,1,0,1,1,26.24,31.06,33,11.0014,472
2012-03-14 20:00:00,1,0,1,1,25.42,31.06,35,7.0015,330
2012-03-14 21:00:00,1,0,1,1,24.6,31.06,40,6.0032,288
2012-03-14 22:00:00,1,0,1,1,21.32,25.0,55,8.9981,202
2012-03-14 23:00:00,1,0,1,1,22.96,26.515,43,11.0014,91
2012-03-15 00:00:00,1,0,1,1,22.14,25.76,49,8.9981,60
2012-03-15 01:00:00,1,0,1,1,20.5,24.24,59,7.0015,23
2012-03-15 02:00:00,1,0,1,1,20.5,24.24,59,0.0,19
2012-03-15 03:00:00,1,0,1,1,20.5,24.24,63,0.0,7
2012-03-15 04:00:00,1,0,1,1,18.04,21.97,77,7.0015,14
2012-03-15 05:00:00,1,0,1,1,18.86,22.725,67,0.0,26
2012-03-15 06:00:00,1,0,1,1,18.04,21.97,72,6.0032,117
2012-03-15 07:00:00,1,0,1,1,18.04,21.97,72,6.0032,381
2012-03-15 08:00:00,1,0,1,1,18.04,21.97,77,7.0015,623
2012-03-15 09:00:00,1,0,1,1,19.68,23.485,77,6.0032,315
2012-03-15 10:00:00,1,0,1,1,21.32,25.0,68,7.0015,164
2012-03-15 11:00:00,1,0,1,1,22.96,26.515,60,8.9981,211
2012-03-15 12:00:00,1,0,1,2,25.42,31.06,50,8.9981,265
2012-03-15 13:00:00,1,0,1,2,27.06,31.06,41,6.0032,273
2012-03-15 14:00:00,1,0,1,2,29.52,32.575,30,7.0015,258
2012-03-15 15:00:00,1,0,1,1,29.52,32.575,32,15.0013,287
2012-03-15 16:00:00,1,0,1,1,29.52,32.575,37,26.0027,426
2012-03-15 17:00:00,1,0,1,1,28.7,31.82,39,16.9979,713
2012-03-15 18:00:00,1,0,1,1,27.06,31.06,44,19.0012,746
2012-03-15 19:00:00,1,0,1,2,26.24,31.06,50,12.998,425
2012-03-15 20:00:00,1,0,1,2,23.78,27.275,60,23.9994,330
2012-03-15 21:00:00,1,0,1,1,22.14,25.76,68,19.0012,243
2012-03-15 22:00:00,1,0,1,1,21.32,25.0,68,8.9981,169
2012-03-15 23:00:00,1,0,1,1,19.68,23.485,72,12.998,97
2012-03-16 00:00:00,1,0,1,1,18.04,21.97,77,16.9979,57
2012-03-16 01:00:00,1,0,1,2,17.22,21.21,82,22.0028,26
2012-03-16 02:00:00,1,0,1,2,17.22,21.21,82,12.998,4
2012-03-16 03:00:00,1,0,1,2,16.4,20.455,87,19.0012,3
2012-03-16 04:00:00,1,0,1,2,16.4,20.455,87,16.9979,3
2012-03-16 05:00:00,1,0,1,2,16.4,20.455,87,15.0013,32
2012-03-16 06:00:00,1,0,1,2,16.4,20.455,87,11.0014,99
2012-03-16 07:00:00,1,0,1,2,16.4,20.455,87,12.998,278
2012-03-16 08:00:00,1,0,1,2,16.4,20.455,87,15.0013,562
2012-03-16 09:00:00,1,0,1,2,17.22,21.21,82,0.0,312
2012-03-16 10:00:00,1,0,1,2,16.4,20.455,87,6.0032,180
2012-03-16 11:00:00,1,0,1,2,18.04,21.97,77,0.0,207
2012-03-16 12:00:00,1,0,1,2,18.04,21.97,82,8.9981,294
2012-03-16 13:00:00,1,0,1,2,18.86,22.725,77,6.0032,260
2012-03-16 14:00:00,1,0,1,2,19.68,23.485,72,0.0,202
2012-03-16 15:00:00,1,0,1,3,18.86,22.725,82,7.0015,107
2012-03-16 16:00:00,1,0,1,3,19.68,23.485,77,0.0,129
2012-03-16 17:00:00,1,0,1,3,19.68,23.485,82,6.0032,258
2012-03-16 18:00:00,1,0,1,3,19.68,23.485,82,6.0032,408
2012-03-16 19:00:00,1,0,1,2,18.86,22.725,88,0.0,296
2012-03-16 20:00:00,1,0,1,1,18.86,22.725,88,0.0,235
2012-03-16 21:00:00,1,0,1,2,18.04,21.97,94,0.0,152
2012-03-16 22:00:00,1,0,1,2,18.04,21.97,94,0.0,148
2012-03-16 23:00:00,1,0,1,2,18.04,21.97,94,0.0,126
2012-03-17 00:00:00,1,0,0,2,18.04,21.97,94,6.0032,100
2012-03-17 01:00:00,1,0,0,2,18.04,21.97,94,0.0,69
2012-03-17 02:00:00,1,0,0,2,18.04,21.97,88,0.0,42
2012-03-17 03:00:00,1,0,0,2,18.04,21.97,88,0.0,26
2012-03-17 04:00:00,1,0,0,2,17.22,21.21,94,0.0,2
2012-03-17 05:00:00,1,0,0,2,17.22,21.21,94,6.0032,8
2012-03-17 06:00:00,1,0,0,2,17.22,21.21,94,12.998,30
2012-03-17 07:00:00,1,0,0,2,16.4,20.455,100,8.9981,86
2012-03-17 08:00:00,1,0,0,2,17.22,21.21,94,7.0015,218
2012-03-17 09:00:00,1,0,0,2,18.04,21.97,88,6.0032,321
2012-03-17 10:00:00,1,0,0,2,20.5,24.24,77,6.0032,443
2012-03-17 11:00:00,1,0,0,2,21.32,25.0,77,8.9981,585
2012-03-17 12:00:00,1,0,0,1,22.96,26.515,68,11.0014,651
2012-03-17 13:00:00,1,0,0,1,24.6,30.305,60,7.0015,686
2012-03-17 14:00:00,1,0,0,1,25.42,31.06,53,6.0032,690
2012-03-17 15:00:00,1,0,0,1,26.24,31.06,53,8.9981,679
2012-03-17 16:00:00,1,0,0,1,26.24,31.06,50,0.0,685
2012-03-17 17:00:00,1,0,0,1,26.24,31.06,50,8.9981,648
2012-03-17 18:00:00,1,0,0,1,25.42,31.06,57,19.9995,560
2012-03-17 19:00:00,1,0,0,1,23.78,27.275,64,19.0012,417
2012-03-17 20:00:00,1,0,0,1,22.96,26.515,64,12.998,271
2012-03-17 21:00:00,1,0,0,1,22.14,25.76,68,11.0014,223
2012-03-17 22:00:00,1,0,0,1,22.14,25.76,68,0.0,211
2012-03-17 23:00:00,1,0,0,1,20.5,24.24,77,11.0014,185
2012-03-18 00:00:00,1,0,0,1,18.86,22.725,88,12.998,107
2012-03-18 01:00:00,1,0,0,1,18.86,22.725,82,8.9981,113
2012-03-18 02:00:00,1,0,0,2,18.86,22.725,82,7.0015,56
2012-03-18 03:00:00,1,0,0,2,18.04,21.97,88,8.9981,18
2012-03-18 04:00:00,1,0,0,2,17.22,21.21,94,11.0014,14
2012-03-18 05:00:00,1,0,0,2,16.4,20.455,94,7.0015,6
2012-03-18 06:00:00,1,0,0,2,16.4,20.455,94,7.0015,11
2012-03-18 07:00:00,1,0,0,3,17.22,21.21,88,11.0014,42
2012-03-18 08:00:00,1,0,0,2,17.22,21.21,88,7.0015,96
2012-03-18 09:00:00,1,0,0,2,17.22,21.21,88,6.0032,178
2012-03-18 10:00:00,1,0,0,2,17.22,21.21,88,7.0015,351
2012-03-18 11:00:00,1,0,0,2,18.04,21.97,82,11.0014,368
2012-03-18 12:00:00,1,0,0,2,18.04,21.97,88,8.9981,503
2012-03-18 13:00:00,1,0,0,2,18.86,22.725,82,11.0014,544
2012-03-18 14:00:00,1,0,0,2,20.5,24.24,77,6.0032,521
2012-03-18 15:00:00,1,0,0,1,22.14,25.76,68,6.0032,554
2012-03-18 16:00:00,1,0,0,1,22.14,25.76,73,6.0032,541
2012-03-18 17:00:00,1,0,0,1,22.96,26.515,64,6.0032,541
2012-03-18 18:00:00,1,0,0,1,22.96,26.515,64,11.0014,459
2012-03-18 19:00:00,1,0,0,1,22.96,26.515,64,11.0014,352
2012-03-18 20:00:00,1,0,0,1,21.32,25.0,77,8.9981,198
2012-03-18 21:00:00,1,0,0,1,21.32,25.0,72,6.0032,173
2012-03-18 22:00:00,1,0,0,1,20.5,24.24,77,7.0015,100
2012-03-18 23:00:00,1,0,0,1,19.68,23.485,82,11.0014,46
2012-03-19 00:00:00,1,0,1,1,19.68,23.485,82,7.0015,23
2012-03-19 01:00:00,1,0,1,1,18.86,22.725,88,7.0015,15
2012-03-19 02:00:00,1,0,1,1,18.86,22.725,88,11.0014,8
2012-03-19 03:00:00,1,0,1,1,18.86,22.725,88,6.0032,2
2012-03-19 04:00:00,1,0,1,1,18.04,21.97,94,0.0,3
2012-03-19 05:00:00,1,0,1,1,18.04,21.97,94,0.0,31
2012-03-19 06:00:00,1,0,1,1,18.86,22.725,88,8.9981,120
2012-03-19 07:00:00,1,0,1,1,18.86,22.725,88,12.998,354
2012-03-19 08:00:00,1,0,1,1,18.86,22.725,88,7.0015,579
2012-03-19 09:00:00,1,0,1,1,20.5,24.24,72,11.0014,331
2012-03-19 10:00:00,1,0,1,1,21.32,25.0,72,8.9981,184
2012-03-19 11:00:00,1,0,1,1,22.96,26.515,68,11.0014,201
2012-03-19 12:00:00,1,0,1,1,24.6,30.305,64,16.9979,282
2012-03-19 13:00:00,1,0,1,1,25.42,30.305,61,16.9979,263
2012-03-19 14:00:00,1,0,1,2,26.24,31.06,57,12.998,260
2012-03-19 15:00:00,1,0,1,1,26.24,31.06,57,15.0013,286
2012-03-19 16:00:00,1,0,1,1,27.06,31.06,50,15.0013,385
2012-03-19 17:00:00,1,0,1,1,26.24,31.06,53,15.0013,721
2012-03-19 18:00:00,1,0,1,1,26.24,31.06,57,16.9979,801
2012-03-19 19:00:00,1,0,1,1,25.42,30.305,61,15.0013,549
2012-03-19 20:00:00,1,0,1,1,24.6,30.305,64,15.0013,330
2012-03-19 21:00:00,1,0,1,1,24.6,30.305,64,11.0014,223
2012-03-19 22:00:00,1,0,1,2,22.96,26.515,73,11.0014,148
2012-03-19 23:00:00,1,0,1,2,22.96,26.515,78,8.9981,54
2012-04-01 00:00:00,2,0,0,2,14.76,16.665,76,16.9979,67
2012-04-01 01:00:00,2,0,0,2,14.76,17.425,76,11.0014,62
2012-04-01 02:00:00,2,0,0,2,14.76,17.425,76,11.0014,81
2012-04-01 03:00:00,2,0,0,2,13.94,16.665,81,8.9981,25
2012-04-01 04:00:00,2,0,0,2,13.94,17.425,81,6.0032,12
2012-04-01 05:00:00,2,0,0,2,13.94,17.425,81,6.0032,18
2012-04-01 06:00:00,2,0,0,2,14.76,17.425,76,8.9981,97
2012-04-01 07:00:00,2,0,0,2,14.76,17.425,71,8.9981,84
2012-04-01 08:00:00,2,0,0,2,14.76,18.18,76,6.0032,125
2012-04-01 09:00:00,2,0,0,2,14.76,17.425,81,8.9981,275
2012-04-01 10:00:00,2,0,0,2,16.4,20.455,71,7.0015,360
2012-04-01 11:00:00,2,0,0,2,16.4,20.455,71,12.998,451
2012-04-01 12:00:00,2,0,0,2,17.22,21.21,67,15.0013,445
2012-04-01 13:00:00,2,0,0,2,18.04,21.97,62,12.998,464
2012-04-01 14:00:00,2,0,0,2,19.68,23.485,55,15.0013,561
2012-04-01 15:00:00,2,0,0,1,20.5,24.24,55,16.9979,573
2012-04-01 16:00:00,2,0,0,1,21.32,25.0,52,16.9979,511
2012-04-01 17:00:00,2,0,0,1,21.32,25.0,55,19.0012,555
2012-04-01 18:00:00,2,0,0,1,21.32,25.0,52,19.9995,432
2012-04-01 19:00:00,2,0,0,1,21.32,25.0,55,15.0013,346
2012-04-01 20:00:00,2,0,0,2,20.5,24.24,59,15.0013,232
2012-04-01 21:00:00,2,0,0,2,20.5,24.24,59,11.0014,134
2012-04-01 22:00:00,2,0,0,3,20.5,24.24,63,7.0015,68
2012-04-01 23:00:00,2,0,0,3,18.86,22.725,72,0.0,63
2012-04-02 00:00:00,2,0,1,3,18.04,21.97,82,7.0015,17
2012-04-02 01:00:00,2,0,1,3,17.22,21.21,88,6.0032,5
2012-04-02 02:00:00,2,0,1,3,18.04,21.97,94,8.9981,5
2012-04-02 04:00:00,2,0,1,1,16.4,20.455,76,32.9975,4
2012-04-02 05:00:00,2,0,1,1,16.4,20.455,76,32.9975,24
2012-04-02 06:00:00,2,0,1,1,14.76,15.91,71,31.0009,110
2012-04-02 07:00:00,2,0,1,1,13.94,15.15,66,26.0027,306
2012-04-02 08:00:00,2,0,1,1,14.76,16.665,57,22.0028,589
2012-04-02 09:00:00,2,0,1,1,15.58,19.695,54,23.9994,317
2012-04-02 10:00:00,2,0,1,1,16.4,20.455,50,35.0008,204
2012-04-02 11:00:00,2,0,1,1,17.22,21.21,47,30.0026,209
2012-04-02 12:00:00,2,0,1,1,18.04,21.97,44,30.0026,281
2012-04-02 13:00:00,2,0,1,1,18.86,22.725,36,19.9995,281
2012-04-02 14:00:00,2,0,1,1,18.86,22.725,31,27.9993,268
2012-04-02 15:00:00,2,0,1,1,19.68,23.485,33,27.9993,324
2012-04-02 16:00:00,2,0,1,1,20.5,24.24,34,22.0028,395
2012-04-02 17:00:00,2,0,1,1,20.5,24.24,29,19.0012,729
2012-04-02 18:00:00,2,0,1,1,20.5,24.24,27,16.9979,618
2012-04-02 19:00:00,2,0,1,1,20.5,24.24,27,16.9979,494
2012-04-02 20:00:00,2,0,1,1,18.86,22.725,31,11.0014,329
2012-04-02 21:00:00,2,0,1,1,18.86,22.725,28,8.9981,238
2012-04-02 22:00:00,2,0,1,1,17.22,21.21,44,12.998,123
2012-04-02 23:00:00,2,0,1,1,18.04,21.97,35,11.0014,66
2012-04-03 00:00:00,2,0,1,1,16.4,20.455,43,8.9981,33
2012-04-03 01:00:00,2,0,1,1,15.58,19.695,46,15.0013,11
2012-04-03 02:00:00,2,0,1,1,14.76,17.425,53,11.0014,5
2012-04-03 03:00:00,2,0,1,1,15.58,19.695,46,0.0,3
2012-04-03 04:00:00,2,0,1,1,13.12,16.665,66,6.0032,1
2012-04-03 05:00:00,2,0,1,1,13.12,16.665,66,6.0032,27
2012-04-03 06:00:00,2,0,1,1,12.3,15.91,61,6.0032,100
2012-04-03 07:00:00,2,0,1,1,13.12,16.665,66,6.0032,341
2012-04-03 08:00:00,2,0,1,1,13.94,18.18,57,0.0,604
2012-04-03 09:00:00,2,0,1,1,17.22,21.21,38,6.0032,408
2012-04-03 10:00:00,2,0,1,1,18.04,21.97,33,0.0,219
2012-04-03 11:00:00,2,0,1,1,19.68,23.485,23,0.0,258
2012-04-03 12:00:00,2,0,1,1,21.32,25.0,25,0.0,331
2012-04-03 13:00:00,2,0,1,1,22.96,26.515,19,16.9979,345
2012-04-03 14:00:00,2,0,1,1,22.96,26.515,21,15.0013,311
2012-04-03 15:00:00,2,0,1,1,24.6,29.545,20,12.998,316
2012-04-03 16:00:00,2,0,1,1,25.42,30.305,21,11.0014,485
2012-04-03 17:00:00,2,0,1,1,25.42,30.305,17,12.998,757
2012-04-03 18:00:00,2,0,1,1,24.6,30.305,26,11.0014,800
2012-04-03 19:00:00,2,0,1,1,22.96,26.515,26,7.0015,558
2012-04-03 20:00:00,2,0,1,1,22.96,26.515,24,8.9981,379
2012-04-03 21:00:00,2,0,1,1,22.14,25.76,45,0.0,243
2012-04-03 22:00:00,2,0,1,1,20.5,24.24,51,0.0,158
2012-04-03 23:00:00,2,0,1,1,20.5,24.24,59,0.0,79
2012-04-04 00:00:00,2,0,1,1,19.68,23.485,48,0.0,41
2012-04-04 01:00:00,2,0,1,1,18.86,22.725,59,0.0,11
2012-04-04 02:00:00,2,0,1,1,18.86,22.725,51,0.0,5
2012-04-04 03:00:00,2,0,1,1,18.04,21.97,58,6.0032,3
2012-04-04 04:00:00,2,0,1,1,17.22,21.21,67,6.0032,1
2012-04-04 05:00:00,2,0,1,1,17.22,21.21,67,6.0032,27
2012-04-04 06:00:00,2,0,1,2,17.22,21.21,58,0.0,126
2012-04-04 07:00:00,2,0,1,2,18.04,21.97,62,0.0,366
2012-04-04 08:00:00,2,0,1,2,18.04,21.97,72,7.0015,684
2012-04-04 09:00:00,2,0,1,2,19.68,23.485,55,8.9981,363
2012-04-04 10:00:00,2,0,1,2,22.14,25.76,45,8.9981,167
2012-04-04 11:00:00,2,0,1,2,24.6,31.06,43,23.9994,213
2012-04-04 12:00:00,2,0,1,2,24.6,31.06,46,27.9993,283
2012-04-04 13:00:00,2,0,1,2,24.6,31.06,46,16.9979,251
2012-04-04 14:00:00,2,0,1,2,25.42,31.06,46,12.998,258
2012-04-04 15:00:00,2,0,1,2,26.24,31.06,44,19.0012,268
2012-04-04 16:00:00,2,0,1,2,26.24,31.06,44,19.0012,390
2012-04-04 17:00:00,2,0,1,1,27.06,31.06,41,19.9995,744
2012-04-04 18:00:00,2,0,1,1,27.06,31.06,41,16.9979,759
2012-04-04 19:00:00,2,0,1,1,27.06,31.06,39,15.0013,494
2012-04-04 20:00:00,2,0,1,1,26.24,31.06,27,15.0013,372
2012-04-04 21:00:00,2,0,1,1,24.6,30.305,23,22.0028,298
2012-04-04 22:00:00,2,0,1,1,22.96,26.515,22,11.0014,181
2012-04-04 23:00:00,2,0,1,1,21.32,25.0,23,27.9993,131
2012-04-05 00:00:00,2,0,1,1,21.32,25.0,23,27.9993,45
2012-04-05 01:00:00,2,0,1,1,19.68,23.485,27,22.0028,13
2012-04-05 02:00:00,2,0,1,1,18.86,22.725,33,30.0026,18
2012-04-05 03:00:00,2,0,1,1,17.22,21.21,41,19.9995,5
2012-04-05 04:00:00,2,0,1,1,15.58,19.695,43,19.0012,1
2012-04-05 05:00:00,2,0,1,1,15.58,19.695,43,19.0012,29
2012-04-05 06:00:00,2,0,1,1,14.76,16.665,46,22.0028,126
2012-04-05 07:00:00,2,0,1,1,13.94,16.665,49,12.998,354
2012-04-05 08:00:00,2,0,1,1,14.76,17.425,46,15.0013,638
2012-04-05 09:00:00,2,0,1,1,16.4,20.455,37,16.9979,351
2012-04-05 10:00:00,2,0,1,1,17.22,21.21,35,19.0012,246
2012-04-05 11:00:00,2,0,1,2,17.22,21.21,38,15.0013,268
2012-04-05 12:00:00,2,0,1,1,18.04,21.97,33,0.0,276
2012-04-05 13:00:00,2,0,1,1,18.86,22.725,31,0.0,291
2012-04-05 14:00:00,2,0,1,1,18.86,22.725,33,11.0014,287
2012-04-05 15:00:00,2,0,1,1,20.5,24.24,31,7.0015,269
2012-04-05 16:00:00,2,0,1,1,20.5,24.24,31,12.998,402
